DEPTH,RHOB,RHOB_2,DT,GR,PHIT,AI_obs,AI_obs_2,VP,VP_2,VS,LITHOLOGY,AI,SI,VPVS,PR,G_SAT,M_SAT,K_SAT,VP_gas,VS_gas,RHOB_gas,AI_gas,VPVS_gas,PR_gas,K_dry
1025.85,2.22853,2.19146,128.4339,60.70667,0.2618,5294969.0,65324.914,2364.8315,2296.9827,1100.672,0,5270.099,2452.88101,2.14853,0.36173,2.69982,12.4629,8.86314,1390.7708,1162.3945,1.99815,2778.9636,1.19647,-0.65864,0.11377
1026.0,2.22853,2.19146,128.52379,61.75,0.2621,5290100.0,65431.0,2364.8315,2296.9827,1100.672,0,5270.099,2452.88101,2.14853,0.36173,2.69982,12.4629,8.86314,1393.1792,1162.4713,1.99788,2783.4082,1.19846,-0.64596,0.12694
1026.15,2.22853,2.19146,128.63838,61.75,0.2625,5283841.0,65536.984,2364.8315,2296.9827,1100.672,0,5270.099,2452.88101,2.14853,0.36173,2.69982,12.4629,8.86314,1396.374,1162.5737,1.99753,2789.2998,1.20111,-0.62955,0.14443
1026.3,2.22853,2.19146,128.88857,61.4425,0.2634,5270124.5,65643.07,2364.8315,2296.9827,1100.672,0,5270.099,2452.88101,2.14853,0.36173,2.69982,12.4629,8.86314,1403.4955,1162.8042,1.99674,2802.4133,1.20699,-0.5945,0.18353
1026.45,2.22633,2.19146,129.27243,60.47762,0.2648,5249277.0,65749.03,2357.809,2296.9827,1100.672,0,5249.26063,2450.45887,2.14215,0.36068,2.69715,12.37675,8.78055,1389.3472,1163.2303,1.99331,2769.3936,1.19439,-0.67217,0.10168
1026.6,2.22539,2.19146,129.43181,60.25,0.2654,5240589.0,65855.05,2354.9097,2296.9827,1100.672,0,5240.59233,2449.42441,2.13952,0.36024,2.69601,12.34112,8.74644,1383.6083,1163.4132,1.99184,2755.9236,1.18927,-0.70669,0.06874
1026.75,2.2249,2.19146,129.52171,60.25,0.2657,5235800.0,65515.7,2353.27,2296.9827,1100.672,0,5235.79048,2448.88513,2.13803,0.35999,2.69542,12.32123,8.72734,1380.092,1163.5054,1.99108,2747.8792,1.18615,-0.72865,0.04874
1026.9,2.22348,2.19146,129.76947,60.25,0.2666,5222532.0,64207.51,2348.7808,2296.9827,1100.672,0,5222.46758,2447.32242,2.13395,0.3593,2.6937,12.26643,8.67483,1371.5173,1163.7805,1.98887,2727.7725,1.1785,-0.78579,0.0
1027.05,2.2192,2.19146,130.50719,60.25,0.2693,5182943.0,62899.43,2335.5044,2296.9827,1100.672,0,5182.95445,2442.61276,2.12189,0.35724,2.68852,12.10481,8.52013,1372.2731,1164.6101,1.98222,2720.1445,1.17831,-0.78727,0.0
1027.2,2.21912,2.19146,130.52242,60.1054,0.2693,5182157.5,61591.18,2335.2292,2296.9827,1100.672,0,5182.15343,2442.52301,2.12164,0.3572,2.68842,12.10152,8.51696,1372.2775,1164.6129,1.98214,2720.04,1.17831,-0.78727,0.0
1027.35,2.21831,2.19146,130.66508,59.17604,0.2698,5174616.5,60283.09,2332.6787,2296.9827,1100.672,0,5174.60367,2441.6313,2.11932,0.3568,2.68744,12.07069,8.48744,1372.4193,1164.7677,1.98089,2718.6057,1.17828,-0.78754,0.0
1027.5,2.216,2.19146,131.05577,58.15,0.2712,5153810.0,58974.906,2325.73,2296.9827,1100.672,0,5153.81782,2439.08923,2.11301,0.35569,2.68464,11.98639,8.40687,1372.8212,1165.2032,1.97734,2714.5396,1.17818,-0.78829,0.0
1027.65,2.21589,2.19146,131.07619,58.15,0.2713,5152740.0,57666.715,2325.36,2296.9827,1100.672,0,5152.74205,2438.968,2.11267,0.35563,2.6845,11.98198,8.40264,1372.847,1165.2327,1.97715,2714.319,1.17817,-0.78835,0.0
1027.8,2.21469,2.19146,131.2913,58.40912,0.2721,5141543.5,56358.53,2321.5513,2296.9827,1100.672,0,5141.51742,2437.64776,2.10921,0.35502,2.68305,11.9363,8.3589,1373.0719,1165.4783,1.97524,2712.1501,1.17812,-0.78878,0.0
1027.95,2.21176,2.19146,131.79433,60.92277,0.2739,5115128.5,54143.96,2312.6895,2296.9827,1100.672,0,5115.11358,2434.42208,2.10116,0.35358,2.6795,11.82967,8.257,1373.5927,1166.0404,1.97073,2706.977,1.178,-0.78973,0.0
1028.1,2.21176,2.19146,131.89005,61.75,0.2742,5110188.5,51541.18,2312.6895,2296.9827,1100.672,0,5115.11358,2434.42208,2.10116,0.35358,2.6795,11.82967,8.257,1373.6552,1166.1185,1.97046,2706.738,1.17797,-0.78993,0.0
1028.25,2.21176,2.19146,132.061,61.75,0.2749,5101200.0,48938.402,2312.6895,2296.9827,1100.672,0,5115.11358,2434.42208,2.10116,0.35358,2.6795,11.82967,8.257,1373.8019,1166.3008,1.96985,2706.181,1.17791,-0.79039,0.0
1028.4,2.21176,2.19146,132.05185,61.53524,0.2749,5101660.0,46335.73,2312.6895,2296.9827,1100.672,0,5115.11358,2434.42208,2.10116,0.35358,2.6795,11.82967,8.257,1373.8019,1166.3008,1.96985,2706.181,1.17791,-0.79039,0.0
1028.55,2.21182,2.19146,131.78403,55.1179,0.2739,5115665.5,43732.957,2312.8784,2296.9827,1100.672,0,5115.66993,2434.48795,2.10133,0.35361,2.67957,11.83192,8.25916,1373.5897,1166.0385,1.97079,2707.0532,1.178,-0.78973,0.0
1028.7,2.2129,2.19146,131.60411,53.04455,0.2732,5125160.0,41130.16,2316.04,2296.9827,1100.672,0,5125.16482,2435.67698,2.10421,0.35413,2.68088,11.87009,8.29558,1373.3896,1165.8215,1.97248,2708.9888,1.17804,-0.78936,0.0
1028.85,2.2129,2.19146,131.60405,48.24972,0.2732,5125163.0,38527.457,2316.04,2296.9827,1100.672,0,5125.16482,2435.67698,2.10421,0.35413,2.68088,11.87009,8.29558,1373.3896,1165.8214,1.97248,2708.989,1.17804,-0.78936,0.0
1029.0,2.2129,2.19146,131.24414,46.4779,0.2719,5144010.0,35763.31,2316.04,2296.9827,1100.672,0,5125.16482,2435.67698,2.10421,0.35413,2.68088,11.87009,8.29558,1373.1196,1165.4836,1.97363,2710.0276,1.17815,-0.7885,0.0
1029.15,2.2129,2.19146,131.23865,45.57875,0.2719,5144310.0,32207.389,2316.04,2296.9827,1100.672,0,5125.16482,2435.67698,2.10421,0.35413,2.68088,11.87009,8.29558,1373.1196,1165.4836,1.97363,2710.0276,1.17815,-0.7885,0.0
1029.3,2.21148,2.19146,131.84714,42.40944,0.2741,5112430.5,28651.367,2311.7634,2296.9827,1100.672,0,5112.42112,2434.11531,2.10032,0.35343,2.67916,11.81871,8.24649,1373.6482,1166.1012,1.97027,2706.4631,1.17798,-0.78984,0.0
1029.45,2.2083,2.19146,132.39172,41.68809,0.2761,5084099.5,25095.352,2302.2598,2296.9827,1100.672,0,5084.0805,2430.6141,2.09169,0.35186,2.67531,11.70487,8.1378,1374.229,1166.7263,1.96533,2700.8164,1.17785,-0.79088,0.0
1029.6,2.2081,2.19146,132.42645,41.65,0.2762,5082290.0,21539.33,2301.66,2296.9827,1100.672,0,5082.29544,2430.39393,2.09114,0.35176,2.67507,11.69772,8.13096,1374.2601,1166.7589,1.96504,2700.4817,1.17784,-0.79093,0.0
1029.75,2.2081,2.19146,132.42645,41.65,0.2762,5082290.0,17983.31,2301.66,2296.9827,1100.672,0,5082.29544,2430.39393,2.09114,0.35176,2.67507,11.69772,8.13096,1374.2601,1166.7589,1.96504,2700.4817,1.17784,-0.79093,0.0
1029.9,2.2081,2.19146,132.7507,42.44876,0.2774,5065593.0,14427.288,2301.66,2296.9827,1100.672,0,5082.29544,2430.39393,2.09114,0.35176,2.67507,11.69772,8.13096,1374.5143,1167.0725,1.96399,2699.53,1.17775,-0.79171,0.0
1030.05,2.2081,2.19146,132.47318,43.6839,0.2764,5079875.5,10871.267,2301.66,2296.9827,1100.672,0,5082.29544,2430.39393,2.09114,0.35176,2.67507,11.69772,8.13096,1374.3026,1166.8113,1.96487,2700.323,1.17783,-0.79106,0.0
1030.2,2.20904,2.19146,132.26935,44.9357,0.2756,5090510.0,7048.215,2304.3933,2296.9827,1100.672,0,5090.50672,2431.43311,2.09362,0.35221,2.67621,11.73053,8.16225,1374.0853,1166.5708,1.96652,2702.164,1.17788,-0.79062,0.0
1030.35,2.22248,2.19146,129.93951,46.1832,0.2672,5213694.5,3070.6128,2345.7114,2296.9827,1100.672,0,5213.29799,2446.22209,2.13116,0.35883,2.69249,12.22889,8.63891,1371.6868,1163.966,1.98734,2726.0144,1.17846,-0.78612,0.0
1030.5,2.22541,2.19146,129.42723,47.4306,0.2654,5240830.0,-906.98584,2354.99,2296.9827,1100.672,0,5240.81824,2449.44645,2.13959,0.36025,2.69604,12.34207,8.74736,1383.8917,1163.4126,1.99186,2756.5159,1.18951,-0.70501,0.07032
1030.65,2.22598,2.19146,129.33733,48.67629,0.2651,5245819.0,-4884.5923,2356.6296,2296.9827,1100.672,0,5245.81055,2450.0739,2.14108,0.3605,2.69673,12.36243,8.7668,1387.4943,1163.318,1.99269,2764.8486,1.1927,-0.68331,0.09089
1030.8,2.23022,2.19146,128.59598,49.5775,0.2624,5286157.0,-8862.186,2370.2156,2296.9827,1100.672,0,5286.09898,2454.73921,2.15343,0.36253,2.70186,12.52919,8.92671,1414.8585,1162.4974,1.99931,2828.7346,1.21709,-0.53886,0.24987
1030.95,2.23215,2.19146,128.26395,49.98292,0.2612,5304378.0,-12839.785,2376.3528,2296.9827,1100.672,0,5304.37775,2456.86587,2.159,0.36344,2.7042,12.60507,8.99947,1427.2494,1162.1324,2.0023,2857.7747,1.22813,-0.48367,0.32316
1031.1,2.23483,2.19146,127.80627,50.05,0.2595,5329792.0,-16817.438,2384.8606,2296.9827,1100.672,0,5329.75891,2459.81522,2.16673,0.36467,2.70745,12.71073,9.1008,1444.0331,1161.6193,2.00647,2897.4097,1.24312,-0.41684,0.42389
1031.25,2.23597,2.19146,127.60726,50.05,0.2588,5340800.0,-20794.99,2388.58,2296.9827,1100.672,0,5340.79345,2461.06959,2.17011,0.36521,2.70883,12.75691,9.14514,1451.6229,1161.4075,2.00823,2915.1868,1.24988,-0.38935,0.46982
1031.4,2.23763,2.19146,127.31776,49.68356,0.2578,5356917.5,-24674.16,2394.009,2296.9827,1100.672,0,5356.9056,2462.8963,2.17504,0.36598,2.71084,12.82448,9.21003,1462.8126,1161.1045,2.01077,2941.373,1.25985,-0.35148,0.53806
1031.55,2.24119,2.19146,126.69794,49.0957,0.2555,5391718.5,-28547.129,2405.726,2296.9827,1100.672,0,5391.68625,2466.81371,2.18569,0.36763,2.71515,12.97092,9.35072,1485.6526,1160.4178,2.01635,2995.593,1.28027,-0.28235,0.67988
1031.7,2.24317,2.19146,126.3597,48.45094,0.2543,5410888.5,-32420.15,2412.166,2296.9827,1100.672,0,5410.9031,2468.99653,2.19154,0.36852,2.71756,13.052,9.42859,1498.598,1160.0566,2.01939,3026.2527,1.29183,-0.24757,0.76138
1031.85,2.24887,2.19146,125.37209,47.63752,0.2507,5467564.5,-36293.12,2431.1714,2296.9827,1100.672,0,5467.38988,2475.26891,2.20881,0.3711,2.72446,13.29216,9.65955,1535.7959,1158.9879,2.02826,3114.9854,1.32512,-0.16143,1.0009
1032.0,2.25173,2.19146,124.87321,45.9546,0.2489,5496200.0,-40166.09,2440.88,2296.9827,1100.672,0,5496.20237,2478.41612,2.21763,0.37238,2.72792,13.41557,9.77834,1554.7899,1158.4563,2.0327,3160.4185,1.34212,-0.12399,1.12606
1032.15,2.25173,2.19146,124.60595,45.25012,0.248,5511737.5,-44039.156,2440.88,2296.9827,1100.672,0,5496.20237,2478.41612,2.21763,0.37238,2.72792,13.41557,9.77834,1548.0403,1158.2307,2.03349,3147.924,1.33656,-0.13582,1.08449
1032.3,2.25173,2.19146,124.65038,45.25,0.2481,5509101.0,-47912.13,2440.88,2296.9827,1100.672,0,5496.20237,2478.41612,2.21763,0.37238,2.72792,13.41557,9.77834,1548.7933,1158.2557,2.0334,3149.3193,1.33718,-0.13448,1.08912
1032.45,2.25173,2.19146,124.80771,45.4351,0.2487,5499968.5,-51755.797,2440.88,2296.9827,1100.672,0,5496.20237,2478.41612,2.21763,0.37238,2.72792,13.41557,9.77834,1553.298,1158.4061,2.03287,3157.6584,1.34089,-0.12657,1.11686
1032.6,2.2516,2.19146,124.89762,45.73014,0.249,5494808.5,-55156.742,2440.3994,2296.9827,1100.672,0,5494.8028,2478.27284,2.21719,0.37232,2.72777,13.40951,9.77249,1553.9479,1158.485,2.03248,3158.3674,1.34136,-0.12558,1.12044
1032.75,2.25076,2.19146,125.04085,46.0254,0.2495,5486460.0,-58557.793,2437.6,2296.9827,1100.672,0,5486.45299,2477.34859,2.21465,0.37195,2.72675,13.37378,9.73811,1548.3274,1158.6338,2.0312,3144.963,1.33634,-0.13629,1.08327
1032.9,2.2482,2.19146,125.47999,46.49072,0.2511,5461084.0,-61958.74,2429.0715,2296.9827,1100.672,0,5461.03963,2474.53124,2.2069,0.37081,2.72365,13.26526,9.63373,1531.6914,1159.1073,2.02723,3105.0947,1.32144,-0.17006,0.97406
1033.05,2.24544,2.19146,125.95813,46.74992,0.2528,5433649.0,-65359.684,2419.853,2296.9827,1100.672,0,5433.6371,2471.49399,2.19852,0.36957,2.7203,13.1486,9.52153,1513.3517,1159.6134,2.02298,3061.476,1.30505,-0.21108,0.85557
1033.2,2.24423,2.19146,126.17078,46.75005,0.2536,5421558.5,-68760.7,2415.7695,2296.9827,1100.672,0,5421.54196,2470.16089,2.19481,0.36901,2.71884,13.0972,9.47208,1505.5526,1159.8499,2.02106,3042.8147,1.29806,-0.22998,0.80561
1033.35,2.24374,2.19146,126.26068,46.90622,0.254,5416499.0,-72161.65,2414.0496,2296.9827,1100.672,0,5416.49918,2469.62161,2.19325,0.36878,2.71824,13.0757,9.45137,1502.7561,1159.965,2.02022,3035.898,1.29552,-0.23706,0.78758
1033.5,2.24295,2.19146,126.3966,47.05,0.2544,5408770.0,-75562.695,2411.46,2296.9827,1100.672,0,5408.78403,2468.75221,2.1909,0.36842,2.71729,13.04307,9.42002,1496.9451,1160.0886,2.01908,3022.4492,1.29037,-0.25181,0.75101
1033.65,2.24137,2.19146,126.66569,48.07503,0.2554,5393512.5,-78772.17,2406.3308,2296.9827,1100.672,0,5393.47875,2467.01368,2.18624,0.36771,2.71537,12.97849,9.358,1486.9579,1160.387,2.01662,2998.627,1.28143,-0.27873,0.68802
1033.8,2.23605,2.19146,127.58562,49.99887,0.2587,5342167.0,-81372.85,2388.9856,2296.9827,1100.672,0,5341.89554,2461.1596,2.17048,0.36526,2.70893,12.76171,9.14981,1452.2097,1161.3794,2.0084,2916.6135,1.25042,-0.38724,0.47345
1033.95,2.23129,2.19146,128.40741,50.95,0.2617,5296414.5,-83973.445,2373.697,2296.9827,1100.672,0,5296.41289,2455.92142,2.15659,0.36305,2.70316,12.57208,8.96786,1421.757,1162.2871,2.00099,2844.9255,1.22324,-0.50742,0.2906
1034.1,2.20854,2.19146,132.34863,50.9499,0.2759,5093948.5,-86574.016,2302.9363,2296.9827,1100.672,0,5086.11582,2430.87284,2.0923,0.35197,2.67559,11.713,8.14554,1374.1754,1166.6671,1.96574,2701.2722,1.17786,-0.79078,0.0
1034.25,2.17939,2.19146,137.39925,50.3136,0.2941,4834660.5,-89174.586,2218.3503,2296.9827,1100.672,0,4834.65045,2398.79349,2.01545,0.33671,2.64028,10.72495,7.20457,1379.7125,1172.4895,1.92058,2649.8508,1.17674,-0.79968,0.0
1034.4,2.17868,2.19146,137.60101,47.36728,0.2948,4825031.5,-91775.17,2216.363,2296.9827,1100.672,0,4828.74834,2398.01332,2.01365,0.33632,2.63943,10.70226,7.18302,1379.9116,1172.7034,1.91926,2648.4058,1.17669,-0.80003,0.0
1034.55,2.17868,2.19146,137.92464,43.99811,0.296,4809575.0,-94375.75,2216.363,2296.9827,1100.672,0,4828.74834,2398.01332,2.01365,0.33632,2.63943,10.70226,7.18302,1380.1881,1173.026,1.9182,2647.4792,1.1766,-0.80073,0.0
1034.7,2.17868,2.19146,138.12572,43.45,0.2968,4800019.5,-96976.04,2216.363,2296.9827,1100.672,0,4828.74834,2398.01332,2.01365,0.33632,2.63943,10.70226,7.18302,1380.3732,1173.2412,1.9175,2646.8625,1.17655,-0.80119,0.0
1034.85,2.17868,2.19146,137.52374,43.45011,0.2946,4828989.0,-98628.42,2216.363,2296.9827,1100.672,0,4828.74834,2398.01332,2.01365,0.33632,2.63943,10.70226,7.18302,1379.8657,1172.6494,1.91943,2648.5608,1.17671,-0.79991,0.0
1035.0,2.18052,2.19146,136.35532,44.1205,0.2904,4885100.0,-99998.41,2221.5037,2296.9827,1100.672,0,4844.03594,2400.03868,2.01832,0.33732,2.64166,10.76104,7.23884,1378.808,1171.4565,1.92497,2654.163,1.177,-0.79757,0.0
1035.15,2.18359,2.19146,136.38521,46.22726,0.2905,4883670.0,-101368.77,2230.1116,2296.9827,1100.672,0,4869.65078,2403.41708,2.02614,0.33898,2.64537,10.85986,7.3327,1378.6656,1171.374,1.92795,2657.9993,1.17696,-0.79787,0.0
1035.3,2.18456,2.19146,136.67497,48.72238,0.2915,4869674.5,-102738.55,2233.0054,2296.9827,1100.672,0,4878.13861,2404.48618,2.02877,0.33953,2.64655,10.89291,7.36418,1378.8397,1171.6067,1.92804,2658.4612,1.17688,-0.79855,0.0
1035.45,2.18524,2.19146,137.20457,51.14292,0.2934,4844041.0,-104108.445,2234.85,2296.9827,1100.672,0,4883.6839,2405.23251,2.03044,0.33988,2.64737,10.9143,7.38447,1379.235,1172.0905,1.92705,2657.8533,1.17673,-0.79973,0.0
1035.6,2.18524,2.19146,136.49918,52.75,0.2909,4878635.5,-105478.22,2234.85,2296.9827,1100.672,0,4883.6839,2405.23251,2.03044,0.33988,2.64737,10.9143,7.38447,1378.6672,1171.4219,1.92925,2659.7925,1.17692,-0.79824,0.0
1035.75,2.19613,2.19146,134.50366,52.75,0.2837,4976670.0,-106849.0,2266.11,2296.9827,1100.672,0,4976.67193,2417.21857,2.05884,0.34562,2.66056,11.27769,7.73027,1376.489,1169.1295,1.94647,2679.2993,1.17736,-0.79473,0.0
1035.9,2.19729,2.19146,134.3004,52.37776,0.2829,4986858.5,-107469.9,2269.5396,2296.9827,1100.672,0,4986.83589,2418.49525,2.06196,0.34623,2.66197,11.31782,7.76853,1376.2535,1168.8788,1.94834,2681.4065,1.17741,-0.79432,0.0
1036.05,2.19975,2.19146,133.87836,51.25037,0.2815,5008143.0,-107389.02,2276.6975,2296.9827,1100.672,0,5008.1636,2421.20238,2.06846,0.34749,2.66495,11.40207,7.84881,1375.8217,1168.4265,1.95203,2685.6436,1.1775,-0.79364,0.0
1036.2,2.20031,2.19146,133.77512,51.25004,0.281,5013304.0,-107308.98,2278.4514,2296.9827,1100.672,0,5013.3005,2421.82012,2.07005,0.3478,2.66563,11.42256,7.86839,1375.6843,1168.2758,1.95303,2686.7537,1.17753,-0.79337,0.0
1036.35,2.20172,2.19146,133.5228,51.37072,0.2801,5026171.0,-107228.99,2282.5234,2296.9827,1100.672,0,5025.48022,2423.37286,2.07375,0.34851,2.66734,11.47078,7.91432,1375.4175,1167.9918,1.95523,2689.262,1.17759,-0.79292,0.0
1036.5,2.20172,2.19146,133.38841,52.1261,0.2796,5033040.0,-107148.0,2282.5234,2296.9827,1100.672,0,5025.48022,2423.37286,2.07375,0.34851,2.66734,11.47078,7.91432,1375.3098,1167.8604,1.95567,2689.6567,1.17763,-0.7926,0.0
1036.65,2.20172,2.19146,132.91513,53.75393,0.2779,5057186.0,-107068.016,2282.5234,2296.9827,1100.672,0,5025.48022,2423.37286,2.07375,0.34851,2.66734,11.47078,7.91432,1374.9456,1167.4141,1.95717,2691.001,1.17777,-0.79151,0.0
1036.8,2.20172,2.19146,133.53635,55.74934,0.2802,5025490.5,-106987.03,2282.5234,2296.9827,1100.672,0,5025.48022,2423.37286,2.07375,0.34851,2.66734,11.47078,7.91432,1375.4388,1168.018,1.95515,2689.1836,1.17758,-0.79298,0.0
1036.95,2.20108,2.19146,133.65031,55.75,0.2806,5019735.5,-106685.52,2280.5786,2296.9827,1100.672,0,5019.73508,2422.66669,2.07199,0.34817,2.66656,11.4479,7.89249,1375.5583,1168.1449,1.95415,2688.049,1.17756,-0.79318,0.0
1037.1,2.19957,2.19146,133.91026,55.75,0.2816,5006548.5,-105213.766,2276.1494,2296.9827,1100.672,0,5006.54983,2421.00504,2.06796,0.3474,2.66473,11.39566,7.84268,1375.8525,1168.4587,1.95176,2685.3364,1.17749,-0.79369,0.0
1037.25,2.19843,2.19146,134.09981,55.75,0.2822,4996900.0,-103741.0,2272.93,2296.9827,1100.672,0,4996.87695,2419.75014,2.06504,0.34683,2.66335,11.35755,7.80642,1376.0419,1168.6554,1.95009,2683.4106,1.17746,-0.79398,0.0
1037.4,2.19682,2.19146,134.37744,55.93447,0.2832,4982912.5,-102268.24,2268.2407,2296.9827,1100.672,0,4982.91717,2417.97854,2.06078,0.346,2.6614,11.30246,7.75392,1376.3434,1168.9739,1.9476,2680.5725,1.17739,-0.79447,0.0
1037.55,2.19483,2.19146,134.72392,57.84937,0.2845,4965595.5,-100796.484,2262.4019,2296.9827,1100.672,0,4965.58949,2415.7889,2.05547,0.34496,2.65899,11.23416,7.68884,1376.7322,1169.3855,1.94447,2677.016,1.17731,-0.79512,0.0
1037.7,2.19342,2.19146,134.97594,57.85,0.2854,4953178.0,-99323.92,2258.1826,2296.9827,1100.672,0,4953.13684,2414.23301,2.05164,0.3442,2.65728,11.18509,7.64205,1377.005,1169.673,1.94226,2674.5068,1.17726,-0.79556,0.0
1037.85,2.1854,2.19146,136.35532,57.85,0.2904,4885100.0,-97851.56,2235.34,2296.9827,1100.672,0,4885.11225,2405.40859,2.03089,0.33997,2.64757,10.91989,7.3898,1378.546,1171.283,1.92985,2660.3843,1.17695,-0.79796,0.0
1038.0,2.18531,2.19146,136.37027,57.8287,0.2905,4884370.0,-96379.21,2235.09,2296.9827,1100.672,0,4884.365,2405.30966,2.03066,0.33993,2.64746,10.917,7.38705,1378.5735,1171.3129,1.92967,2660.192,1.17695,-0.79801,0.0
1038.15,2.18531,2.19146,136.99316,56.95014,0.2927,4854145.0,-93990.6,2235.09,2296.9827,1100.672,0,4884.365,2405.30966,2.03066,0.33993,2.64746,10.917,7.38705,1379.072,1171.9008,1.92773,2658.4846,1.17678,-0.79932,0.0
1038.3,2.18531,2.19146,136.81229,56.95,0.292,4862997.0,-91391.055,2235.09,2296.9827,1100.672,0,4884.365,2405.30966,2.03066,0.33993,2.64746,10.917,7.38705,1378.9131,1171.7137,1.92835,2659.0269,1.17683,-0.79891,0.0
1038.45,2.18531,2.19146,136.53809,56.95019,0.29099,4876339.5,-88791.56,2235.09,2296.9827,1100.672,0,4884.365,2405.30966,2.03066,0.33993,2.64746,10.917,7.38705,1378.6848,1171.4446,1.92924,2659.8088,1.17691,-0.79831,0.0
1038.6,2.21936,2.19146,130.47144,57.5358,0.2691,5185082.0,-86192.086,2336.1506,2296.9827,1100.672,0,5184.76009,2442.78779,2.12248,0.35734,2.68871,12.11238,8.52744,1372.2249,1164.5536,1.98255,2720.5076,1.17833,-0.78715,0.0
1038.75,2.22078,2.19146,130.23708,57.55,0.2683,5197390.0,-83592.51,2340.35,2296.9827,1100.672,0,5197.403,2444.35051,2.12629,0.358,2.69043,12.16374,8.57651,1371.9924,1164.3026,1.98468,2722.9607,1.17838,-0.78673,0.0
1038.9,2.23985,2.19146,126.61208,57.55,0.2552,5396807.0,-80992.93,2401.2295,2296.9827,1100.672,0,5378.39341,2465.33996,2.1816,0.367,2.71353,12.91476,9.29672,1467.8347,1160.3809,2.01527,2958.0862,1.26496,-0.33316,0.57254
1039.05,2.23985,2.19146,126.39606,56.43627,0.2544,5408686.0,-78393.45,2401.2295,2296.9827,1100.672,0,5378.39341,2465.33996,2.1816,0.367,2.71353,12.91476,9.29672,1461.5588,1160.1777,2.01598,2946.47,1.25977,-0.35175,0.53622
1039.2,2.23985,2.19146,126.81269,55.39347,0.256,5385218.0,-75562.73,2401.2295,2296.9827,1100.672,0,5378.39341,2465.33996,2.1816,0.367,2.71353,12.91476,9.29672,1474.0087,1160.583,2.01457,2969.4932,1.27006,-0.3156,0.60839
1039.35,2.23985,2.19146,126.9349,55.3014,0.2564,5378409.0,-72248.266,2401.2295,2296.9827,1100.672,0,5378.39341,2465.33996,2.1816,0.367,2.71353,12.91476,9.29672,1477.0767,1160.6844,2.01422,2975.1538,1.27259,-0.30712,0.62624
1039.5,2.2391,2.19146,127.06503,55.3014,0.2568,5371080.0,-68933.91,2398.77,2296.9827,1100.672,0,5371.0859,2464.51465,2.17937,0.36665,2.71262,12.884,9.26717,1471.6462,1160.8076,2.01312,2962.5945,1.26778,-0.32337,0.59277
1039.65,2.23814,2.19146,127.23264,56.33173,0.2574,5361711.5,-65619.445,2395.6106,2296.9827,1100.672,0,5361.71215,2463.45814,2.1765,0.36621,2.71146,12.84457,9.2293,1465.3158,1160.9879,2.01163,2947.6707,1.26213,-0.34322,0.55372
1039.8,2.23681,2.19146,127.45631,56.6262,0.2583,5349134.0,-62305.086,2391.4114,2296.9827,1100.672,0,5349.13395,2461.99462,2.17268,0.36561,2.70985,12.79198,9.17885,1457.6008,1161.2555,2.00951,2929.0588,1.25519,-0.36879,0.50612
1039.95,2.23394,2.19146,127.94868,56.65,0.26,5321707.5,-58990.63,2382.2092,2296.9827,1100.672,0,5321.71164,2458.83481,2.16432,0.36429,2.70637,12.67743,9.06894,1438.5273,1161.7732,2.00514,2884.448,1.23822,-0.43777,0.39074
1040.1,2.23315,2.19146,128.0901,56.65,0.2605,5313958.5,-55676.17,2379.5696,2296.9827,1100.672,0,5313.93525,2457.96541,2.16192,0.36391,2.70541,12.64488,9.03766,1433.1554,1161.9242,2.00391,2871.9138,1.23343,-0.45904,0.35858
1040.25,2.23214,2.19146,128.27203,56.65,0.2612,5304010.0,-52361.81,2376.2,2296.9827,1100.672,0,5304.01055,2456.8538,2.15886,0.36341,2.70419,12.60339,8.9978,1426.755,1162.1329,2.00228,2856.7686,1.2277,-0.48569,0.32031
1040.4,2.23143,2.19146,128.39455,56.65,0.2616,5297261.0,-48807.086,2373.9304,2296.9827,1100.672,0,5297.25912,2456.07231,2.1568,0.36308,2.70333,12.57532,8.97088,1421.8398,1162.2563,2.00122,2845.417,1.22334,-0.5069,0.29126
1040.55,2.23053,2.19146,128.54874,56.65,0.2622,5288783.0,-45105.613,2371.081,2296.9827,1100.672,0,5288.76805,2455.0822,2.15421,0.36266,2.70224,12.5401,8.93711,1416.4077,1162.4366,1.99979,2832.5242,1.21848,-0.53157,0.25908
1040.7,2.22872,2.19146,128.864,57.1017,0.2633,5271567.5,-41404.203,2365.2893,2296.9827,1100.672,0,5271.5669,2453.08938,2.14895,0.3618,2.70005,12.46878,8.86872,1404.402,1162.773,1.99702,2804.612,1.2078,-0.58982,0.18884
1040.85,2.22791,2.19146,129.00029,57.40086,0.2638,5264055.0,-37702.707,2362.7783,2296.9827,1100.672,0,5264.05586,2452.19741,2.14667,0.36143,2.69907,12.4378,8.83904,1399.3259,1162.9257,1.99577,2792.7258,1.20328,-0.61636,0.15932
1041.0,2.22463,2.19146,129.56438,58.3882,0.2658,5233480.0,-34001.31,2352.5,2296.9827,1100.672,0,5233.44179,2448.58781,2.13733,0.35987,2.69509,12.31167,8.71822,1378.067,1163.5393,1.99073,2743.3535,1.18438,-0.74148,0.03734
1041.15,2.2234,2.19146,129.7768,58.91431,0.2666,5221992.0,-30299.809,2348.6506,2296.9827,1100.672,0,5221.99065,2447.23451,2.13383,0.35928,2.6936,12.26463,8.67316,1371.521,1163.7831,1.98879,2727.6707,1.1785,-0.78578,0.0
